Time,Used
43458.216155,89875456
43458.216200,158032896
43458.216246,226190336
43458.216292,71877136
43458.216339,141083152
43458.216385,209240592
43458.216431,55305232
43458.216478,124511248
43458.216524,193717264
43458.216570,39457920
43458.216616,107615360
43458.216663,176821376
43458.216709,246027392
43458.216755,89849152
43458.216802,159055168
43458.216848,228261184
43458.216894,71967664
43458.216941,142222256
43458.216987,210379696
43458.217033,54223872
43458.217079,123429888
43458.217126,192635904
