Time,Used,Committed,Max,Threshold
43514.665713,21811296,467664896,4294967296,0
43514.665759,21811296,467664896,4294967296,0
43514.665805,21811296,467664896,4294967296,0
43514.665851,21811296,467664896,4294967296,0
43514.665897,21811296,467664896,4294967296,0
43514.665944,21811296,467664896,4294967296,0
43514.665990,21811296,467664896,4294967296,0
43514.666036,21811296,467664896,4294967296,0
43514.666083,26252648,235929600,4294967296,0
43514.666129,26841800,205520896,4294967296,0
43514.666175,26841800,205520896,4294967296,0
43514.666221,26841800,205520896,4294967296,0
43514.666268,26841800,205520896,4294967296,0
43514.666314,26841800,205520896,4294967296,0
43514.666360,26841800,205520896,4294967296,0
43514.666407,26841800,205520896,4294967296,0
43514.666453,26841800,205520896,4294967296,0
43514.666499,26841800,205520896,4294967296,0
43514.666546,26841800,205520896,4294967296,0
43514.666592,26233280,205520896,4294967296,0
43514.666638,26233280,205520896,4294967296,0
43514.666684,26233280,205520896,4294967296,0
43514.666731,26233280,205520896,4294967296,0
43514.666777,26233280,205520896,4294967296,0
43514.666823,26233280,205520896,4294967296,0
43514.666870,26233280,205520896,4294967296,0
43514.666916,26233280,205520896,4294967296,0
43514.666962,26233280,205520896,4294967296,0
43514.667009,26699528,205520896,4294967296,0
43514.667055,26699528,205520896,4294967296,0
43514.667101,26699528,205520896,4294967296,0
43514.667147,26699528,205520896,4294967296,0
43514.667194,26699528,205520896,4294967296,0
43514.667240,26699528,205520896,4294967296,0
43514.667286,26699528,205520896,4294967296,0
43514.667333,26699528,205520896,4294967296,0
43514.667379,26699528,205520896,4294967296,0
43514.667425,26699528,205520896,4294967296,0
43514.667472,26108600,205520896,4294967296,0
43514.667518,26108600,205520896,4294967296,0
43514.667564,26108600,205520896,4294967296,0
43514.667610,26108600,205520896,4294967296,0
43514.667657,26108600,205520896,4294967296,0
43514.667703,26108600,205520896,4294967296,0
43514.667749,26108600,205520896,4294967296,0
43514.667796,26108600,205520896,4294967296,0
43514.667842,26108600,205520896,4294967296,0
43514.667888,26108600,205520896,4294967296,0
43514.667935,26875392,205520896,4294967296,0
43514.667981,26875392,205520896,4294967296,0
43514.668027,26875392,205520896,4294967296,0
43514.668073,26875392,205520896,4294967296,0
43514.668120,26875392,205520896,4294967296,0
43514.668166,26875392,205520896,4294967296,0
43514.668212,26875392,205520896,4294967296,0
43514.668259,26875392,205520896,4294967296,0
43514.668305,26875392,205520896,4294967296,0
43514.668351,26487200,205520896,4294967296,0
43514.668397,26487200,205520896,4294967296,0
