Time,Used
43482.731264,152169576
43482.731309,157412456
43482.731356,159509608
43482.731402,160558184
43482.731448,161606760
43482.731495,162655336
43482.731541,163703912
43482.731587,164752488
43482.731633,165801064
43482.731680,166849640
43482.731726,167898216
43482.731772,231861352
43482.731819,60721152
43482.731865,79595520
43482.731911,97421312
43482.731958,115247104
43482.732004,133072896
43482.732050,150898688
43482.732096,168724480
43482.732143,185501696
43482.732189,203327488
43482.732235,222201856
43482.732282,238979072
43482.732328,46568448
43482.732374,63345664
43482.732421,83268608
43482.732467,100045824
43482.732513,116823040
43482.732559,133600256
43482.732606,151426048
43482.732652,168203264
43482.732698,186029056
43482.732745,202806272
43482.732791,220632064
43482.732837,236360704
43482.732883,254186496
43482.732930,47877776
43482.732976,65703568
43482.733022,81432208
43482.733069,99258000
43482.733115,116035216
43482.733161,133861008
43482.733208,150638224
43482.733254,167415440
43482.733300,185241232
43482.733346,202018448
43482.733393,218795664
43482.733439,235572880
43482.733485,253398672
43482.733532,48023968
43482.733578,63752608
43482.733624,81578400
43482.733671,99404192
43482.733717,115132832
43482.733763,132958624
43482.733809,149735840
43482.733856,166513056
43482.733902,184338848
43482.733948,201116064
43482.733995,217893280
43482.734041,235719072
43482.734087,252496288
43482.734134,45396928
43482.734180,63222720
43482.734226,79999936
43482.734272,96777152
43482.734319,114602944
43482.734365,131380160
43482.734411,149205952
43482.734458,165983168
43482.734504,181711808
43482.734550,199537600
43482.734596,217363392
43482.734643,233092032
43482.734689,250917824
43482.734735,44642064
43482.734782,61419280
43482.734828,80293648
43482.734874,97070864
43482.734921,113848080
43482.734967,131673872
43482.735013,148451088
43482.735059,165228304
43482.735106,183054096
43482.735152,198782736
43482.735198,216608528
43482.735245,232337168
43482.735291,250162960
43482.735337,44238848
43482.735384,61016064
43482.735430,78841856
43482.735476,95619072
43482.735522,111347712
43482.735569,128124928
43482.735615,145950720
43482.735661,162727936
43482.735708,179505152
43482.735754,196282368
43482.735800,213059584
43482.735847,229836800
43482.735893,247662592
43482.735939,41325568
43482.735985,58102784
43482.736032,73831424
43482.736078,91657216
43482.736124,108434432
43482.736171,126260224
43482.736217,141988864
43482.736263,158766080
43482.736309,175543296
43482.736356,193369088
43482.736402,210146304
43482.736448,226923520
43482.736495,243700736
43482.736541,36649056
43482.736587,54474848
43482.736634,70203488
43482.736680,88029280
43482.736726,103757920
43482.736772,121583712
43482.736819,139409504
43482.736865,156186720
43482.736911,172963936
43482.736958,189741152
43482.737004,206518368
43482.737050,223295584
43482.737097,241121376
43482.737143,257898592
43482.737189,51724528
43482.737235,69550320
43482.737282,86327536
43482.737328,103104752
43482.737374,120930544
43482.737421,136659184
43482.737467,154484976
43482.737513,171262192
43482.737560,188039408
43482.737606,204816624
43482.737652,221593840
43482.737698,238371056
43482.737745,255148272
43482.737791,50073200
43482.737837,66850416
43482.737884,84676208
43482.737930,101453424
43482.737976,118230640
43482.738022,135007856
43482.738069,151785072
43482.738115,169610864
43482.738161,185339504
43482.738208,203165296
43482.738254,219942512
43482.738300,236719728
43482.738347,253496944
43482.738393,49262744
43482.738439,64991384
43482.738485,82817176
43482.738532,99594392
43482.738578,116371608
43482.738624,133148824
43482.738671,149926040
43482.738717,167751832
43482.738763,184529048
43482.738810,201306264
43482.738856,219132056
43482.738902,234860696
43482.738948,251637912
43482.738995,47617024
43482.739041,64394240
43482.739087,81171456
43482.739134,97948672
43482.739180,115774464
43482.739226,132551680
43482.739273,150377472
43482.739319,167154688
43482.739365,182883328
43482.739411,200709120
43482.739458,217486336
43482.739504,235312128
43482.739550,252089344
43482.739597,45994784
43482.739643,63820576
43482.739689,80597792
43482.739735,97375008
43482.739782,114152224
43482.739828,130929440
43482.739874,147706656
43482.739921,165532448
43482.739967,182309664
43482.740013,199086880
43482.740060,215864096
43482.740106,232641312
43482.740152,250467104
43482.740198,47595360
43482.740245,64372576
43482.740291,81149792
43482.740337,96878432
43482.740384,114704224
43482.740430,131481440
43482.740476,148258656
43482.740523,165035872
43482.740569,181813088
43482.740615,199638880
43482.740661,216416096
43482.740708,233193312
43482.740754,251019104
43482.740800,46568448
43482.740847,62297088
43482.740893,80122880
43482.740939,96900096
43482.740986,113677312
43482.741032,131503104
43482.741078,148280320
43482.741124,166106112
43482.741171,181834752
43482.741217,199660544
43482.741263,215389184
43482.741310,232166400
43482.741356,249992192
43482.741402,44948992
43482.741448,62774784
43482.741495,79552000
43482.741541,96329216
43482.741587,114155008
43482.741634,130932224
43482.741680,147709440
43482.741726,165535232
43482.741773,181263872
43482.741819,200138240
43482.741865,216915456
43482.741911,232644096
43482.741958,249421312
43482.742004,46417920
43482.742050,63195136
43482.742097,79972352
43482.742143,96749568
43482.742189,113526784
43482.742236,131352576
43482.742282,148129792
43482.742328,164907008
43482.742374,182732800
43482.742421,198461440
43482.742467,216287232
43482.742513,232015872
43482.742560,250890240
43482.742606,45053192
43482.742652,62878984
43482.742698,80704776
43482.742745,97481992
43482.742791,114259208
43482.742837,131036424
43482.742884,147813640
43482.742930,164590856
43482.742976,181368072
43482.743023,199193864
43482.743069,215971080
43482.743115,232748296
43482.743161,249525512
43482.743208,46215672
43482.743254,64041464
43482.743300,80818680
43482.743347,97595896
43482.743393,114373112
43482.743439,131150328
43482.743486,148976120
43482.743532,164704760
43482.743578,182530552
43482.743624,199307768
43482.743671,215036408
43482.743717,232862200
43482.743763,249639416
43482.743810,45576696
43482.743856,62353912
43482.743902,79131128
43482.743949,95908344
43482.743995,112685560
43482.744041,130511352
43482.744087,146239992
43482.744134,163017208
43482.744180,180843000
43482.744226,197620216
43482.744273,214397432
43482.744319,230126072
43482.744365,247951864
43482.744411,42857976
43482.744458,60683768
43482.744504,76412408
43482.744550,93189624
43482.744597,111015416
43482.744643,126744056
43482.744689,144569848
43482.744736,161347064
43482.744782,178124280
43482.744828,194901496
43482.744874,210630136
43482.744921,228455928
43482.744967,245233144
43482.745013,42222072
43482.745060,57950712
43482.745106,75776504
43482.745152,91505144
43482.745199,108282360
43482.745245,126108152
43482.745291,142885368
43482.745337,159662584
43482.745384,176439800
43482.745430,193217016
43482.745476,209994232
43482.745523,226771448
43482.745569,244597240
43482.745615,260325880
43482.745662,56562040
43482.745708,73339256
43482.745754,91165048
43482.745800,106893688
43482.745847,123670904
43482.745893,140448120
43482.745939,158273912
43482.745986,174002552
43482.746032,191828344
43482.746078,208605560
43482.746124,224334200
43482.746171,242159992
43482.746217,258937208
43482.746263,55633400
43482.746310,72410616
43482.746356,89187832
43482.746402,105965048
43482.746449,122742264
43482.746495,139519480
43482.746541,157345272
43482.746587,174122488
43482.746634,190899704
43482.746680,206628344
43482.746726,224454136
43482.746773,241231352
43482.746819,258008568
43482.746865,53963256
43482.746912,70740472
43482.746958,87517688
43482.747004,104294904
43482.747050,121072120
43482.747097,137849336
43482.747143,155675128
43482.747189,172452344
43482.747236,188180984
43482.747282,206006776
43482.747328,222783992
43482.747375,239561208
43482.747421,256338424
43482.747467,51245048
43482.747513,69070840
43482.747560,86896632
43482.747606,101576696
43482.747652,119402488
43482.747699,136179704
43482.747745,154005496
43482.747791,169734136
43482.747838,187559928
43482.747884,204337144
43482.747930,221114360
43482.747976,236843000
43482.748023,253620216
43482.748069,49573368
43482.748115,66350584
43482.748162,84176376
43482.748208,99905016
43482.748254,117730808
43482.748300,133459448
43482.748347,150236664
43482.748393,168062456
43482.748439,184839672
43482.748486,201616888
43482.748532,217345528
43482.748578,234122744
43482.748625,251948536
43482.748671,47901176
43482.748717,64678392
43482.748763,81455608
43482.748810,98232824
43482.748856,116058616
43482.748902,131787256
43482.748949,148564472
43482.748995,165341688
43482.749041,183167480
