Time,Used,Committed,Max
43476.042562,56068608,383778816,2036334592
43476.042607,159877632,383778816,2036334592
43476.042653,44323632,383778816,2036334592
43476.042699,144986928,383778816,2036334592
43476.042746,244601648,383778816,2036334592
43476.042792,127371776,383778816,2036334592
43476.042838,226986496,383778816,2036334592
43476.042885,109545984,383778816,2036334592
43476.042931,209160704,383778816,2036334592
43476.042977,91110240,383778816,2036334592
43476.043023,190724960,383778816,2036334592
43476.043070,71797248,383778816,2036334592
43476.043116,171411968,383778816,2036334592
43476.043162,51874304,383778816,2036334592
43476.043209,152537600,383778816,2036334592
43476.043255,33439864,383778816,2036334592
43476.043301,133054584,383778816,2036334592
43476.043348,231620728,383778816,2036334592
43476.043394,113740288,383778816,2036334592
43476.043440,212306432,383778816,2036334592
43476.043486,94260840,383778816,2036334592
43476.043533,193875560,383778816,2036334592
43476.043579,75387440,383778816,2036334592
43476.043625,175002160,383778816,2036334592
43476.043672,56368128,383778816,2036334592
43476.043718,155982848,383778816,2036334592
43476.043764,36387880,383778816,2036334592
43476.043810,137051176,383778816,2036334592
43476.043857,236665896,383778816,2036334592
43476.043903,113943624,383778816,2036334592
43476.043949,213558344,383778816,2036334592
43476.043996,88706528,383778816,2036334592
43476.044042,189369824,383778816,2036334592
43476.044088,64834160,383778816,2036334592
43476.044135,164448880,383778816,2036334592
43476.044181,38451536,383778816,2036334592
43476.044227,139114832,383778816,2036334592
43476.044273,240826704,383778816,2036334592
43476.044320,114004200,383778816,2036334592
43476.044366,214667496,383778816,2036334592
43476.044412,87831360,383778816,2036334592
43476.044459,189543232,383778816,2036334592
43476.044505,61622032,383778816,2036334592
43476.044551,162285328,383778816,2036334592
43476.044598,36493360,383778816,2036334592
43476.044644,136108080,383778816,2036334592
43476.044690,237819952,383778816,2036334592
43476.044736,109876288,383778816,2036334592
43476.044783,211588160,383778816,2036334592
43476.044829,84728752,383778816,2036334592
43476.044875,185392048,383778816,2036334592
43476.044922,57490256,383778816,2036334592
43476.044968,158153552,383778816,2036334592
43476.045014,31299136,383778816,2036334592
43476.045061,130913856,383778816,2036334592
43476.045107,231577152,383778816,2036334592
43476.045153,105748800,383778816,2036334592
43476.045199,205363520,383778816,2036334592
43476.045246,79535680,383778816,2036334592
43476.045292,179150400,383778816,2036334592
43476.045338,52314304,383778816,2036334592
43476.045385,152977600,383778816,2036334592
43476.045431,252592320,383778816,2036334592
43476.045477,125783856,383778816,2036334592
43476.045523,226447152,383778816,2036334592
43476.045570,99550592,383778816,2036334592
43476.045616,200213888,383778816,2036334592
43476.045662,72299272,383778816,2036334592
43476.045709,172962568,383778816,2036334592
43476.045755,46097536,383778816,2036334592
43476.045801,146760832,383778816,2036334592
43476.045848,247424128,383778816,2036334592
43476.045894,119531296,383778816,2036334592
43476.045940,220194592,383778816,2036334592
43476.045986,93336192,383778816,2036334592
43476.046033,193999488,383778816,2036334592
43476.046079,66110488,383778816,2036334592
43476.046125,166773784,383778816,2036334592
43476.046172,38853008,383778816,2036334592
43476.046218,140564880,383778816,2036334592
43476.046264,241228176,383778816,2036334592
43476.046311,114344088,383778816,2036334592
43476.046357,215007384,383778816,2036334592
43476.046403,88161424,383778816,2036334592
43476.046449,188824720,383778816,2036334592
43476.046496,61949384,383778816,2036334592
43476.046542,162612680,383778816,2036334592
43476.046588,36811360,383778816,2036334592
43476.046635,137474656,383778816,2036334592
43476.046681,237089376,383778816,2036334592
43476.046727,110229456,383778816,2036334592
43476.046774,209844176,383778816,2036334592
43476.046820,82983440,383778816,2036334592
43476.046866,183646736,383778816,2036334592
43476.046912,56785296,383778816,2036334592
43476.046959,157448592,383778816,2036334592
43476.047005,257063312,383778816,2036334592
43476.047051,131252368,383778816,2036334592
43476.047098,230867088,383778816,2036334592
43476.047144,105049936,383778816,2036334592
43476.047190,205713232,383778816,2036334592
43476.047237,79899792,383778816,2036334592
43476.047283,179514512,383778816,2036334592
43476.047329,51591528,383778816,2036334592
43476.047375,153303400,383778816,2036334592
43476.047422,252918120,383778816,2036334592
43476.047468,127102840,383778816,2036334592
43476.047514,226717560,383778816,2036334592
43476.047561,100923584,383778816,2036334592
43476.047607,201586880,383778816,2036334592
43476.047653,75778416,383778816,2036334592
43476.047699,176441712,383778816,2036334592
43476.047746,48533152,383778816,2036334592
43476.047792,149196448,383778816,2036334592
43476.047838,249859744,383778816,2036334592
