Time,Used
43509.560083,147665408
43509.560128,152908288
43509.560175,155005440
43509.560221,155005440
43509.560267,156054016
43509.560313,224211456
43509.560360,58208256
43509.560406,94908416
43509.560452,128462848
43509.560499,164114432
43509.560545,198717440
43509.560591,233320448
43509.560638,60817408
43509.560684,95420416
43509.560730,127926272
43509.560776,160432128
43509.560823,195035136
43509.560869,227540992
43509.560915,36185696
43509.560962,71837280
43509.561008,104343136
43509.561054,136848992
43509.561101,170403424
43509.561147,202909280
43509.561193,236463712
43509.561239,45612088
43509.561286,79166520
43509.561332,111672376
43509.561378,144178232
43509.561425,177732664
43509.561471,211287096
43509.561517,243792952
43509.561564,54344880
43509.561610,86850736
43509.561656,120405168
43509.561702,152911024
43509.561749,185416880
43509.561795,217922736
43509.561841,251477168
43509.561888,60031200
43509.561934,93585632
43509.561980,125042912
43509.562026,159645920
43509.562073,192151776
43509.562119,224657632
43509.562165,258212064
43509.562212,67843136
43509.562258,100348992
43509.562304,132854848
43509.562351,166409280
43509.562397,198915136
43509.562443,231420992
43509.562489,39845888
43509.562536,73400320
43509.562582,105906176
43509.562628,139460608
43509.562675,173015040
43509.562721,205520896
43509.562767,239075328
43509.562814,47763168
43509.562860,81317600
43509.562906,114872032
43509.562952,147377888
43509.562999,180932320
43509.563045,214486752
43509.563091,246992608
43509.563138,55347152
43509.563184,88901584
43509.563230,122456016
43509.563277,154961872
43509.563323,187467728
43509.563369,221022160
43509.563415,254576592
43509.563462,65564384
43509.563508,99118816
43509.563554,131624672
43509.563601,164130528
43509.563647,196636384
43509.563693,231239392
43509.563740,41507040
43509.563786,74012896
43509.563832,107567328
43509.563878,141121760
43509.563925,173627616
43509.563971,207182048
43509.564017,238639328
43509.564064,49507192
43509.564110,83061624
43509.564156,115567480
43509.564202,149121912
43509.564249,181627768
43509.564295,216230776
43509.564341,248736632
43509.564388,60500904
43509.564434,93006760
43509.564480,126561192
43509.564527,160115624
43509.564573,192621480
43509.564619,226175912
43509.564665,258681768
43509.564712,70254592
43509.564758,102760448
43509.564804,138412032
43509.564851,171966464
43509.564897,204472320
43509.564943,236978176
43509.564990,49850528
43509.565036,82356384
43509.565082,114862240
43509.565128,148416672
43509.565175,181971104
43509.565221,213428384
43509.565267,246982816
43509.565314,60222976
43509.565360,91680256
43509.565406,125234688
43509.565453,157740544
43509.565499,190246400
43509.565545,222752256
43509.565591,256306688
43509.565638,68645680
43509.565684,101151536
43509.565730,134705968
43509.565777,166163248
43509.565823,199717680
43509.565869,232223536
43509.565915,44653856
43509.565962,77159712
43509.566008,110714144
43509.566054,143220000
43509.566101,175725856
43509.566147,208231712
43509.566193,241786144
43509.566240,54520184
43509.566286,87026040
43509.566332,119531896
43509.566378,152037752
43509.566425,185592184
43509.566471,218098040
43509.566517,251652472
43509.566564,63667472
43509.566610,97221904
43509.566656,129727760
43509.566703,162233616
43509.566749,194739472
43509.566795,228293904
43509.566841,260799760
43509.566888,73529312
43509.566934,107083744
43509.566980,139589600
43509.567027,172095456
43509.567073,204601312
43509.567119,238155744
43509.567165,49549600
43509.567212,83104032
43509.567258,115609888
