Time,Used,Committed,Max,Threshold
43508.771161,21366784,164626432,1979711488,0
43508.771207,21366784,164626432,1979711488,0
43508.771253,21366784,164626432,1979711488,0
43508.771299,21365664,164626432,1979711488,0
43508.771346,21365664,164626432,1979711488,0
43508.771392,21365664,164626432,1979711488,0
43508.771438,20653656,164626432,1979711488,0
43508.771484,20653656,164626432,1979711488,0
43508.771531,20653656,164626432,1979711488,0
43508.771577,20653656,164626432,1979711488,0
43508.771623,20842496,164626432,1979711488,0
43508.771670,20842496,164626432,1979711488,0
43508.771716,20842496,164626432,1979711488,0
43508.771762,21302704,164626432,1979711488,0
43508.771809,21302704,164626432,1979711488,0
43508.771855,21302704,164626432,1979711488,0
43508.771901,21302704,164626432,1979711488,0
43508.771947,21243632,164626432,1979711488,0
43508.771994,21243632,164626432,1979711488,0
43508.772040,21243632,164626432,1979711488,0
43508.772086,21243632,164626432,1979711488,0
43508.772133,20774664,164626432,1979711488,0
43508.772179,20774664,164626432,1979711488,0
43508.772225,20774664,164626432,1979711488,0
43508.772272,20774112,164626432,1979711488,0
43508.772318,20774112,164626432,1979711488,0
43508.772364,20774112,164626432,1979711488,0
43508.772410,20774112,164626432,1979711488,0
43508.772457,20774328,164626432,1979711488,0
43508.772503,20774328,164626432,1979711488,0
43508.772549,20774328,164626432,1979711488,0
43508.772596,20774328,164626432,1979711488,0
43508.772642,20772488,164626432,1979711488,0
43508.772688,20772488,164626432,1979711488,0
43508.772735,20772488,164626432,1979711488,0
43508.772781,20774744,164626432,1979711488,0
43508.772827,20774744,164626432,1979711488,0
43508.772873,20774744,164626432,1979711488,0
43508.772920,20774744,164626432,1979711488,0
43508.772966,20775824,164626432,1979711488,0
43508.773012,20775824,164626432,1979711488,0
43508.773059,20775824,164626432,1979711488,0
43508.773105,20775824,164626432,1979711488,0
43508.773151,21234848,164626432,1979711488,0
43508.773197,21234848,164626432,1979711488,0
43508.773244,21234848,164626432,1979711488,0
43508.773290,21585920,164626432,1979711488,0
43508.773336,21585920,164626432,1979711488,0
43508.773383,21585920,164626432,1979711488,0
43508.773429,21585920,164626432,1979711488,0
43508.773475,26364584,164626432,1979711488,0
43508.773522,26364584,164626432,1979711488,0
43508.773568,26364584,164626432,1979711488,0
43508.773614,26364584,164626432,1979711488,0
43508.773660,26840064,164626432,1979711488,0
43508.773707,26840064,164626432,1979711488,0
43508.773753,26840064,164626432,1979711488,0
43508.773799,26840064,164626432,1979711488,0
43508.773846,28027912,164626432,1979711488,0
43508.773892,28027912,164626432,1979711488,0
43508.773938,28027912,164626432,1979711488,0
43508.773985,30382112,164626432,1979711488,0
43508.774031,30382112,164626432,1979711488,0
43508.774077,30382112,164626432,1979711488,0
43508.774123,30382112,164626432,1979711488,0
43508.774170,30266560,164626432,1979711488,0
43508.774216,30266560,164626432,1979711488,0
43508.774262,30266560,164626432,1979711488,0
43508.774309,30266560,164626432,1979711488,0
43508.774355,30302912,164626432,1979711488,0
43508.774401,30302912,164626432,1979711488,0
43508.774447,30302912,164626432,1979711488,0
43508.774494,30302912,164626432,1979711488,0
43508.774540,30306960,164626432,1979711488,0
43508.774586,30306960,164626432,1979711488,0
43508.774633,30306960,164626432,1979711488,0
43508.774679,30324592,164626432,1979711488,0
43508.774725,30324592,164626432,1979711488,0
43508.774772,30324592,164626432,1979711488,0
43508.774818,30324592,164626432,1979711488,0
43508.774864,30331960,164626432,1979711488,0
43508.774910,30331960,164626432,1979711488,0
43508.774957,30331960,164626432,1979711488,0
43508.775003,30331960,164626432,1979711488,0
43508.775049,30345072,164626432,1979711488,0
43508.775096,30345072,164626432,1979711488,0
43508.775142,30345072,164626432,1979711488,0
43508.775188,30345072,164626432,1979711488,0
43508.775235,30391240,164626432,1979711488,0
43508.775281,30391240,164626432,1979711488,0
43508.775327,30391240,164626432,1979711488,0
43508.775373,30391240,164626432,1979711488,0
43508.775420,30395040,164626432,1979711488,0
43508.775466,30395040,164626432,1979711488,0
43508.775512,30395040,164626432,1979711488,0
43508.775559,30412752,164626432,1979711488,0
43508.775605,30412752,164626432,1979711488,0
43508.775651,30412752,164626432,1979711488,0
43508.775698,30412752,164626432,1979711488,0
43508.775744,30412504,164626432,1979711488,0
43508.775790,30412504,164626432,1979711488,0
43508.775836,30412504,164626432,1979711488,0
43508.775883,30412504,164626432,1979711488,0
43508.775929,30428576,164626432,1979711488,0
43508.775975,30428576,164626432,1979711488,0
43508.776022,30428576,164626432,1979711488,0
43508.776068,30428576,164626432,1979711488,0
43508.776114,30440856,164626432,1979711488,0
43508.776160,30440856,164626432,1979711488,0
43508.776207,30440856,164626432,1979711488,0
43508.776253,30459264,164626432,1979711488,0
43508.776299,30459264,164626432,1979711488,0
43508.776346,30459264,164626432,1979711488,0
43508.776392,30459264,164626432,1979711488,0
43508.776438,30473976,164626432,1979711488,0
43508.776485,30473976,164626432,1979711488,0
43508.776531,30473976,164626432,1979711488,0
