Time,Used
43482.540947,140720128
43482.540992,145963008
43482.541038,147011584
43482.541085,147011584
43482.541131,148060160
43482.541177,148060160
43482.541223,149108736
43482.541270,150157312
43482.541316,151205888
43482.541362,152254464
43482.541409,152254464
43482.541455,153303040
43482.541501,154351616
43482.541548,155400192
43482.541594,222509056
43482.541640,247674880
43482.541686,98201824
43482.541733,144339168
43482.541779,191525088
43482.541825,238711008
43482.541872,72238080
43482.541918,118375424
43482.541964,163464192
43482.542011,210650112
43482.542057,254690304
43482.542103,76024776
43482.542149,122162120
43482.542196,169348040
43482.542242,214436808
43482.542288,258477000
43482.542335,80094784
43482.542381,126232128
43482.542427,171320896
43482.542473,216409664
43482.542520,35922352
43482.542566,82059696
43482.542612,127148464
43482.542659,173285808
43482.542705,218374576
43482.542751,39104056
43482.542798,84192824
43482.542844,130330168
43482.542890,175418936
43482.542936,220507704
43482.542983,40173184
43482.543029,86310528
43482.543075,132447872
43482.543122,177536640
43482.543168,222625408
43482.543214,41208768
43482.543261,87346112
43482.543307,132434880
43482.543353,178572224
43482.543399,222612416
43482.543446,42289104
43482.543492,87377872
43482.543538,134563792
43482.543585,179652560
43482.543631,225789904
43482.543677,43349024
43482.543724,89486368
43482.543770,135623712
43482.543816,180712480
43482.543862,226849824
43482.543909,45450480
43482.543955,90539248
43482.544001,136676592
43482.544048,181765360
43482.544094,226854128
43482.544140,45470648
43482.544186,91607992
43482.544233,136696760
43482.544279,182834104
43482.544325,227922872
43482.544372,47575088
43482.544418,93712432
43482.544464,138801200
43482.544511,184938544
43482.544557,230027312
43482.544603,49697584
43482.544649,93737776
43482.544696,139875120
43482.544742,186012464
43482.544788,232149808
43482.544835,49694240
43482.544881,94783008
43482.544927,140920352
43482.544974,186009120
43482.545020,231097888
43482.545066,50757136
43482.545112,96894480
43482.545159,141983248
43482.545205,188120592
43482.545251,233209360
43482.545298,51856272
43482.545344,97993616
43482.545390,143082384
43482.545436,189219728
43482.545483,233259920
43482.545529,52871424
43482.545575,99008768
43482.545622,144097536
43482.545668,190234880
43482.545714,234275072
43482.545761,53950240
43482.545807,99039008
43482.545853,144127776
43482.545899,190265120
43482.545946,236402464
43482.545992,53967376
43482.546038,100104720
43482.546085,145193488
43482.546131,191330832
43482.546177,236419600
43482.546224,55044688
43482.546270,100133456
43482.546316,146270800
43482.546362,191359568
43482.546409,237496912
43482.546455,56107232
43482.546501,102244576
43482.546548,147333344
43482.546594,193470688
43482.546640,238559456
43482.546687,56108224
43482.546733,102245568
43482.546779,148382912
43482.546825,193471680
43482.546872,239609024
43482.546918,59280528
43482.546964,104369296
43482.547011,149458064
43482.547057,195595408
43482.547103,240684176
43482.547149,59298480
43482.547196,105435824
43482.547242,150524592
43482.547288,195613360
43482.547335,240702128
43482.547381,60365472
43482.547427,105454240
43482.547474,151591584
43482.547520,196680352
43482.547566,241769120
43482.547612,61458576
43482.547659,106547344
43482.547705,152684688
43482.547751,197773456
43482.547798,227133584
43482.547844,249153680
43482.547890,42604208
43482.547937,64624304
43482.547983,87692976
43482.548029,109713072
43482.548075,131733168
43482.548122,152704688
43482.548168,174724784
43482.548214,196744880
43482.548261,218764976
43482.548307,240785072
43482.548353,36316584
43482.548400,57288104
43482.548446,79308200
43482.548492,101328296
43482.548538,122299816
43482.548585,145368488
43482.548631,166340008
43482.548677,189408680
43482.548724,210380200
43482.548770,233448872
43482.548816,254420392
43482.548863,49984672
43482.548909,70956192
43482.548955,92976288
43482.549001,114996384
43482.549048,137016480
43482.549094,157988000
43482.549140,181056672
43482.549187,203076768
43482.549233,224048288
43482.549279,247116960
43482.549325,40563248
43482.549372,63631920
43482.549418,84603440
43482.549464,106623536
43482.549511,128643632
43482.549557,150663728
43482.549603,172683824
43482.549650,193655344
43482.549696,215675440
43482.549742,237695536
43482.549788,34269616
43482.549835,55241136
43482.549881,77261232
43482.549927,99281328
43482.549974,120252848
43482.550020,142272944
43482.550066,165341616
43482.550113,187361712
43482.550159,209381808
43482.550205,230353328
43482.550251,252373424
43482.550298,46901272
43482.550344,68921368
43482.550390,90941464
43482.550437,112961560
43482.550483,133933080
43482.550529,157001752
43482.550575,179021848
43482.550622,201041944
43482.550668,222013464
43482.550714,244033560
43482.550761,39557632
43482.550807,61577728
43482.550853,82549248
43482.550900,105617920
43482.550946,126589440
43482.550992,148609536
43482.551038,171678208
43482.551085,192649728
43482.551131,214669824
43482.551177,236689920
43482.551224,257661440
43482.551270,53191448
43482.551316,75211544
43482.551363,97231640
43482.551409,119251736
43482.551455,140223256
43482.551501,162243352
43482.551548,184263448
43482.551594,206283544
43482.551640,227255064
43482.551687,250323736
43482.551733,44845328
43482.551779,66865424
43482.551826,88885520
43482.551872,110905616
43482.551918,131877136
43482.551964,154945808
43482.552011,176965904
43482.552057,197937424
43482.552103,219957520
43482.552150,241977616
43482.552196,36442384
43482.552242,58462480
43482.552289,80482576
43482.552335,103551248
43482.552381,123474192
43482.552427,146542864
43482.552474,167514384
43482.552520,189534480
43482.552566,212603152
43482.552613,233574672
43482.552659,256643344
43482.552705,50088016
43482.552751,72108112
43482.552798,94128208
43482.552844,116148304
43482.552890,138168400
43482.552937,160188496
43482.552983,182208592
43482.553029,204228688
43482.553076,225200208
43482.553122,247220304
43482.553168,42776256
43482.553214,64796352
43482.553261,85767872
43482.553307,108836544
43482.553353,129808064
43482.553400,152876736
