Time,Used
43509.659072,102610064
43509.659117,137213072
43509.659163,165524624
43509.659210,195933328
43509.659256,226342032
43509.659302,49348608
43509.659348,78708736
43509.659395,114360320
43509.659441,213975040
43509.659487,89587768
43509.659534,158793784
43509.659580,227999800
43509.659626,89013248
43509.659672,155073536
43509.659719,223230976
43509.659765,82681240
43509.659811,148741528
43509.659858,214801816
43509.659904,73207752
43509.659950,140316616
43509.659997,205328328
43509.660043,60177408
43509.660089,125189120
43509.660135,191249408
43509.660182,45497344
43509.660228,110509056
43509.660274,175520768
43509.660321,240532480
43509.660367,95218760
43509.660413,160230472
43509.660460,225242184
43509.660506,80100352
43509.660552,145112064
43509.660598,210123776
43509.660645,64371712
43509.660691,129383424
43509.660737,194395136
43509.660784,49080336
43509.660830,114092048
43509.660876,180152336
43509.660922,35451512
43509.660969,100463224
43509.661015,165474936
43509.661061,231535224
43509.661108,85784408
43509.661154,151844696
43509.661200,216856408
43509.661247,71102528
43509.661293,136114240
43509.661339,201125952
43509.661385,56734720
43509.661432,122795008
43509.661478,188855296
43509.661524,38608584
43509.661571,104668872
43509.661617,170729160
43509.661663,235740872
43509.661710,85551936
43509.661756,151612224
43509.661802,217672512
43509.661848,63526464
43509.661895,129586752
43509.661941,195647040
43509.661987,42587696
43509.662034,108647984
43509.662080,174708272
43509.662126,240768560
43509.662173,86632528
43509.662219,152692816
43509.662265,219801680
43509.662311,65682848
43509.662358,131743136
43509.662404,196754848
43509.662450,43664696
43509.662497,109724984
43509.662543,175785272
43509.662589,241845560
43509.662635,88785760
43509.662682,153797472
43509.662728,220906336
43509.662774,66751008
43509.662821,132811296
43509.662867,197823008
43509.662913,44755984
43509.662960,109767696
43509.663006,175827984
43509.663052,241888272
43509.663098,88819728
43509.663145,154880016
43509.663191,220940304
43509.663237,67867408
43509.663284,133927696
43509.663330,199987984
43509.663376,46913760
43509.663423,112974048
43509.663469,179034336
43509.663515,245094624
43509.663561,90989256
43509.663608,156000968
43509.663654,222061256
43509.663700,69003536
43509.663747,135063824
43509.663793,201124112
43509.663839,46996704
43509.663886,113056992
43509.663932,180165856
43509.663978,245177568
43509.664024,92091704
43509.664071,158151992
43509.664117,224212280
43509.664163,70097760
43509.664210,136158048
43509.664256,202218336
43509.664302,49142912
